date,start_time,end_time,time_in_bucket,substrate,direction,trigger,substrate_temp,snake_temp,camera,sp_code,detection
11/18/2021,13:08,13:24,175,sand,backward,",motion,heat,",21.1,23.2,browning_dark,LAGET,1
11/18/2021,13:08,13:24,67,sand,backward,",motion,heat,",21.1,21.4,browning_dark,LAGET,1
11/18/2021,13:08,13:24,115,sand,backward,",motion,heat,",21.1,23.4,browning_dark,LAGET,1
11/18/2021,13:26,13:31,53,sand,backward,",motion,heat,",21.3,22.8,browning_dark,PAALL,1
11/18/2021,13:26,13:31,45,sand,backward,",motion,heat,",21.3,21.9,browning_dark,PAALL,1
11/18/2021,13:26,13:31,60,sand,backward,",motion,heat,",21.3,21.2,browning_dark,PAALL,0
11/18/2021,13:26,13:31,35,sand,backward,",motion,heat,",21.3,21.3,browning_dark,PAALL,0
11/18/2021,13:26,13:31,34,sand,backward,",motion,heat,",21.3,21.7,browning_dark,PAALL,0
11/18/2021,13:32,13:36,6,sand,backward,",motion,heat,",21.1,21.4,browning_dark,DIPUN,1
11/18/2021,13:32,13:36,17,sand,backward,",motion,heat,",21.1,21.6,browning_dark,DIPUN,1
11/18/2021,13:32,13:36,13,sand,backward,",motion,heat,",21.1,21.5,browning_dark,DIPUN,1
11/18/2021,13:32,13:36,65,sand,backward,",motion,heat,",21.1,21.3,browning_dark,DIPUN,1
11/18/2021,13:32,13:36,14,sand,backward,",motion,heat,",21.1,21.3,browning_dark,DIPUN,1
11/18/2021,13:38,13:57,144,sand,backward,",motion,heat,",21.1,23.6,browning_dark,PAGUT,1
11/18/2021,13:38,13:57,240,sand,backward,",motion,heat,",21.1,23.2,browning_dark,PAGUT,1
11/18/2021,13:38,13:57,210,sand,backward,",motion,heat,",21.1,22.8,browning_dark,PAGUT,1
11/18/2021,13:38,13:57,210,sand,backward,",motion,heat,",21.1,22.9,browning_dark,PAGUT,1
11/18/2021,13:38,13:57,140,sand,backward,",motion,heat,",21.1,22.5,browning_dark,PAGUT,1
11/19/2021,15:55,16:06,70,sand,forward,",motion,heat,timelapse,",21.4,22.5,covert_a,LAGET,1
11/19/2021,15:55,16:06,60,sand,forward,",motion,heat,timelapse,",21.4,22.8,covert_a,LAGET,1
11/19/2021,15:55,16:06,150,sand,forward,",motion,heat,timelapse,",21.4,21.8,covert_a,LAGET,1
11/19/2021,15:55,16:06,120,sand,forward,",motion,heat,timelapse,",21.4,22.8,covert_a,LAGET,1
11/19/2021,15:55,16:06,90,sand,forward,",motion,heat,timelapse,",21.4,21.8,covert_a,LAGET,1
11/19/2021,16:10,16:14,3,sand,forward,",motion,heat,timelapse,",21.5,21.3,covert_a,DIPUN,1
11/19/2021,16:10,16:14,10,sand,forward,",motion,heat,timelapse,",21.5,21,covert_a,DIPUN,0
11/19/2021,16:10,16:14,60,sand,forward,",motion,heat,timelapse,",21.5,21.3,covert_a,DIPUN,0
11/19/2021,16:10,16:14,7,sand,forward,",motion,heat,timelapse,",21.5,21.6,covert_a,DIPUN,0
11/19/2021,16:10,16:14,60,sand,forward,",motion,heat,timelapse,",21.5,20.7,covert_a,DIPUN,0
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",21.5,21.7,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",21.5,21.5,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",21.5,21.3,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",21.5,21.6,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",21.5,21.7,covert_a,STOCC,0
11/19/2021,16:32,16:48,180,sand,forward,",motion,heat,timelapse,",21.5,23.1,covert_a,PAGUT,1
11/19/2021,16:32,16:48,180,sand,forward,",motion,heat,timelapse,",21.5,23.2,covert_a,PAGUT,1
11/19/2021,16:32,16:48,120,sand,forward,",motion,heat,timelapse,",21.5,22.8,covert_a,PAGUT,1
11/19/2021,16:32,16:48,190,sand,forward,",motion,heat,timelapse,",21.5,23.6,covert_a,PAGUT,1
11/19/2021,16:32,16:48,150,sand,forward,",motion,heat,timelapse,",21.5,23,covert_a,PAGUT,1
11/19/2021,16:17,16:20,25,sand,forward,",motion,heat,timelapse,",21.1,21.8,covert_a,PAALL,1
11/19/2021,16:17,16:20,45,sand,forward,",motion,heat,timelapse,",21.1,21.3,covert_a,PAALL,1
11/19/2021,16:17,16:20,20,sand,forward,",motion,heat,timelapse,",21.1,21.9,covert_a,PAALL,1
11/19/2021,16:17,16:20,20,sand,forward,",motion,heat,timelapse,",21.1,21.5,covert_a,PAALL,0
11/19/2021,16:17,16:20,20,sand,forward,",motion,heat,timelapse,",21.1,21.7,covert_a,PAALL,0
11/19/2021,13:33,13:45,240,sand,forward,",motion,heat,timelapse,",20.6,25.2,browning_dark,LAGET,1
11/19/2021,13:33,13:45,140,sand,forward,",motion,heat,timelapse,",20.6,25.1,browning_dark,LAGET,1
11/19/2021,13:33,13:45,50,sand,forward,",motion,heat,timelapse,",20.6,24.2,browning_dark,LAGET,1
11/19/2021,13:33,13:45,145,sand,forward,",motion,heat,timelapse,",20.6,24.5,browning_dark,LAGET,1
11/19/2021,13:33,13:45,60,sand,forward,",motion,heat,timelapse,",20.6,23.5,browning_dark,LAGET,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",21.2,22.4,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",21.2,23.3,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",21.2,23.3,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",21.2,23,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",21.2,23.1,browning_dark,PAGUT,1
11/19/2021,14:05,14:11,18,sand,forward,",motion,heat,timelapse,",21.3,22,browning_dark,PAALL,1
11/19/2021,14:05,14:11,35,sand,forward,",motion,heat,timelapse,",21.3,21.7,browning_dark,PAALL,1
11/19/2021,14:05,14:11,45,sand,forward,",motion,heat,timelapse,",21.3,21.1,browning_dark,PAALL,1
11/19/2021,14:05,14:11,30,sand,forward,",motion,heat,timelapse,",21.3,21.1,browning_dark,PAALL,1
11/19/2021,14:05,14:11,30,sand,forward,",motion,heat,timelapse,",21.3,21.3,browning_dark,PAALL,0
11/19/2021,14:12,14:18,5,sand,forward,",motion,heat,timelapse,",21.4,21.7,browning_dark,DIPUN,1
11/19/2021,14:12,14:18,3,sand,forward,",motion,heat,timelapse,",21.4,22,browning_dark,DIPUN,1
11/19/2021,14:12,14:18,8,sand,forward,",motion,heat,timelapse,",21.4,21.2,browning_dark,DIPUN,1
11/19/2021,14:12,14:18,60,sand,forward,",motion,heat,timelapse,",21.4,22.2,browning_dark,DIPUN,0
11/19/2021,14:12,14:18,75,sand,forward,",motion,heat,timelapse,",21.4,21.2,browning_dark,DIPUN,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",21.1,21.8,browning_dark,STOCC,1
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",21.1,21.3,browning_dark,STOCC,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",21.1,22.5,browning_dark,STOCC,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",21.1,22.3,browning_dark,STOCC,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",21.1,22.5,browning_dark,STOCC,0
11/19/2021,14:31,14:39,60,sand,forward,",motion,heat,timelapse,",21.1,21.5,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,90,sand,forward,",motion,heat,timelapse,",21.1,22.5,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,60,sand,forward,",motion,heat,timelapse,",21.1,21.6,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,70,sand,forward,",motion,heat,timelapse,",21.1,21.3,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,60,sand,forward,",motion,heat,timelapse,",21.1,20.7,reconyx_white,STOCC,0
11/19/2021,15:05,15:10,8,sand,forward,",motion,heat,timelapse,",21.5,22.1,reconyx_white,DIPUN,1
11/19/2021,15:05,15:10,60,sand,forward,",motion,heat,timelapse,",21.5,21.7,reconyx_white,DIPUN,0
11/19/2021,15:05,15:10,30,sand,forward,",motion,heat,timelapse,",21.5,23,reconyx_white,DIPUN,0
11/19/2021,15:05,15:10,60,sand,forward,",motion,heat,timelapse,",21.5,22.2,reconyx_white,DIPUN,0
11/19/2021,15:05,15:10,5,sand,forward,",motion,heat,timelapse,",21.5,22.3,reconyx_white,DIPUN,0
11/19/2021,15:12,15:16,25,sand,forward,",motion,heat,timelapse,",25.1,21.1,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",25.1,22,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",25.1,22.5,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",25.1,22.1,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",25.1,22,reconyx_white,PAALL,1
11/19/2021,15:18,15:36,190,sand,forward,",motion,heat,timelapse,",21.3,23.6,reconyx_white,PAGUT,1
11/19/2021,15:18,15:36,180,sand,forward,",motion,heat,timelapse,",21.3,24.1,reconyx_white,PAGUT,1
11/19/2021,15:18,15:36,180,sand,forward,",motion,heat,timelapse,",21.3,23.2,reconyx_white,PAGUT,1
11/19/2021,15:18,15:36,180,sand,forward,",motion,heat,timelapse,",21.3,23.3,reconyx_white,PAGUT,1
11/19/2021,15:18,15:36,190,sand,forward,",motion,heat,timelapse,",21.3,23.6,reconyx_white,PAGUT,1
11/19/2021,15:37,15:52,180,sand,forward,",motion,heat,timelapse,",22,25,reconyx_white,LAGET,1
11/19/2021,15:37,15:52,180,sand,forward,",motion,heat,timelapse,",22,22,reconyx_white,LAGET,1
11/19/2021,15:37,15:52,180,sand,forward,",motion,heat,timelapse,",22,22,reconyx_white,LAGET,1
11/19/2021,15:37,15:52,100,sand,forward,",motion,heat,timelapse,",22,22.6,reconyx_white,LAGET,1
11/19/2021,15:37,15:52,93,sand,forward,",motion,heat,timelapse,",22,23.3,reconyx_white,LAGET,1
